equity_multiple,max_drawdown_pct,trades,win_rate_pct,BB_K,BB_PERIOD,RSI_BUY_MAX,RSI_SELL_MIN,ATR_STOP_MULT,ATR_TP_MULT
0.318656,185.51,6,0.0,3.0,12,50,65,1.4,2.5
0.318656,185.51,6,0.0,3.0,12,50,65,1.5,2.5
0.318656,185.51,6,0.0,3.0,12,50,65,1.6,2.5
0.318656,185.51,6,0.0,3.0,12,50,65,1.8,2.5
0.318656,185.51,6,0.0,3.0,12,55,65,1.4,2.5
0.318656,185.51,6,0.0,3.0,12,55,65,1.5,2.5
0.318656,185.51,6,0.0,3.0,12,55,65,1.6,2.5
0.318656,185.51,6,0.0,3.0,12,55,65,1.8,2.5
0.318656,185.51,6,0.0,3.0,12,60,65,1.4,2.5
0.318656,185.51,6,0.0,3.0,12,60,65,1.5,2.5
0.318656,185.51,6,0.0,3.0,12,60,65,1.6,2.5
0.318656,185.51,6,0.0,3.0,12,60,65,1.8,2.5
0.318656,185.51,6,0.0,3.0,12,65,65,1.4,2.5
0.318656,185.51,6,0.0,3.0,12,65,65,1.5,2.5
0.318656,185.51,6,0.0,3.0,12,65,65,1.6,2.5
0.318656,185.51,6,0.0,3.0,12,65,65,1.8,2.5
0.312822,185.18,6,0.0,3.0,12,50,65,1.4,2.2
0.312822,185.18,6,0.0,3.0,12,50,65,1.5,2.2
0.312822,185.18,6,0.0,3.0,12,50,65,1.6,2.2
0.312822,185.18,6,0.0,3.0,12,50,65,1.8,2.2
0.312822,185.18,6,0.0,3.0,12,55,65,1.4,2.2
0.312822,185.18,6,0.0,3.0,12,55,65,1.5,2.2
0.312822,185.18,6,0.0,3.0,12,55,65,1.6,2.2
0.312822,185.18,6,0.0,3.0,12,55,65,1.8,2.2
0.312822,185.18,6,0.0,3.0,12,60,65,1.4,2.2
0.312822,185.18,6,0.0,3.0,12,60,65,1.5,2.2
0.312822,185.18,6,0.0,3.0,12,60,65,1.6,2.2
0.312822,185.18,6,0.0,3.0,12,60,65,1.8,2.2
0.312822,185.18,6,0.0,3.0,12,65,65,1.4,2.2
0.312822,185.18,6,0.0,3.0,12,65,65,1.5,2.2
0.312822,185.18,6,0.0,3.0,12,65,65,1.6,2.2
0.312822,185.18,6,0.0,3.0,12,65,65,1.8,2.2
0.309404,184.77,6,0.0,3.0,12,50,65,1.4,2.0
0.309404,184.77,6,0.0,3.0,12,50,65,1.5,2.0
0.309404,184.77,6,0.0,3.0,12,50,65,1.6,2.0
0.309404,184.77,6,0.0,3.0,12,50,65,1.8,2.0
0.309404,184.77,6,0.0,3.0,12,55,65,1.4,2.0
0.309404,184.77,6,0.0,3.0,12,55,65,1.5,2.0
0.309404,184.77,6,0.0,3.0,12,55,65,1.6,2.0
0.309404,184.77,6,0.0,3.0,12,55,65,1.8,2.0
0.309404,184.77,6,0.0,3.0,12,60,65,1.4,2.0
0.309404,184.77,6,0.0,3.0,12,60,65,1.5,2.0
0.309404,184.77,6,0.0,3.0,12,60,65,1.6,2.0
0.309404,184.77,6,0.0,3.0,12,60,65,1.8,2.0
0.309404,184.77,6,0.0,3.0,12,65,65,1.4,2.0
0.309404,184.77,6,0.0,3.0,12,65,65,1.5,2.0
0.309404,184.77,6,0.0,3.0,12,65,65,1.6,2.0
0.309404,184.77,6,0.0,3.0,12,65,65,1.8,2.0
0.308447,184.51,6,0.0,3.0,12,50,65,1.4,1.8
0.308447,184.51,6,0.0,3.0,12,50,65,1.5,1.8
0.308447,184.51,6,0.0,3.0,12,50,65,1.6,1.8
0.308447,184.51,6,0.0,3.0,12,50,65,1.8,1.8
0.308447,184.51,6,0.0,3.0,12,55,65,1.4,1.8
0.308447,184.51,6,0.0,3.0,12,55,65,1.5,1.8
0.308447,184.51,6,0.0,3.0,12,55,65,1.6,1.8
0.308447,184.51,6,0.0,3.0,12,55,65,1.8,1.8
0.308447,184.51,6,0.0,3.0,12,60,65,1.4,1.8
0.308447,184.51,6,0.0,3.0,12,60,65,1.5,1.8
0.308447,184.51,6,0.0,3.0,12,60,65,1.6,1.8
0.308447,184.51,6,0.0,3.0,12,60,65,1.8,1.8
0.308447,184.51,6,0.0,3.0,12,65,65,1.4,1.8
0.308447,184.51,6,0.0,3.0,12,65,65,1.5,1.8
0.308447,184.51,6,0.0,3.0,12,65,65,1.6,1.8
0.308447,184.51,6,0.0,3.0,12,65,65,1.8,1.8
0.306757,184.51,6,0.0,3.0,12,50,60,1.4,2.2
0.306757,184.51,6,0.0,3.0,12,50,60,1.4,2.5
0.306757,184.51,6,0.0,3.0,12,50,60,1.5,2.2
0.306757,184.51,6,0.0,3.0,12,50,60,1.5,2.5
0.306757,184.51,6,0.0,3.0,12,50,60,1.6,2.2
0.306757,184.51,6,0.0,3.0,12,50,60,1.6,2.5
0.306757,184.51,6,0.0,3.0,12,50,60,1.8,2.2
0.306757,184.51,6,0.0,3.0,12,50,60,1.8,2.5
0.306757,184.51,6,0.0,3.0,12,55,60,1.4,2.2
0.306757,184.51,6,0.0,3.0,12,55,60,1.4,2.5
0.306757,184.51,6,0.0,3.0,12,55,60,1.5,2.2
0.306757,184.51,6,0.0,3.0,12,55,60,1.5,2.5
0.306757,184.51,6,0.0,3.0,12,55,60,1.6,2.2
0.306757,184.51,6,0.0,3.0,12,55,60,1.6,2.5
0.306757,184.51,6,0.0,3.0,12,55,60,1.8,2.2
0.306757,184.51,6,0.0,3.0,12,55,60,1.8,2.5
0.306757,184.51,6,0.0,3.0,12,60,60,1.4,2.2
0.306757,184.51,6,0.0,3.0,12,60,60,1.4,2.5
0.306757,184.51,6,0.0,3.0,12,60,60,1.5,2.2
0.306757,184.51,6,0.0,3.0,12,60,60,1.5,2.5
0.306757,184.51,6,0.0,3.0,12,60,60,1.6,2.2
0.306757,184.51,6,0.0,3.0,12,60,60,1.6,2.5
0.306757,184.51,6,0.0,3.0,12,60,60,1.8,2.2
0.306757,184.51,6,0.0,3.0,12,60,60,1.8,2.5
0.306757,184.51,6,0.0,3.0,12,65,60,1.4,2.2
0.306757,184.51,6,0.0,3.0,12,65,60,1.4,2.5
0.306757,184.51,6,0.0,3.0,12,65,60,1.5,2.2
0.306757,184.51,6,0.0,3.0,12,65,60,1.5,2.5
0.306757,184.51,6,0.0,3.0,12,65,60,1.6,2.2
0.306757,184.51,6,0.0,3.0,12,65,60,1.6,2.5
0.306757,184.51,6,0.0,3.0,12,65,60,1.8,2.2
0.306757,184.51,6,0.0,3.0,12,65,60,1.8,2.5
0.304867,184.51,6,0.0,3.0,12,50,60,1.4,1.8
0.304867,184.51,6,0.0,3.0,12,50,60,1.4,2.0
0.304867,184.51,6,0.0,3.0,12,50,60,1.5,1.8
0.304867,184.51,6,0.0,3.0,12,50,60,1.5,2.0
0.304867,184.51,6,0.0,3.0,12,50,60,1.6,1.8
0.304867,184.51,6,0.0,3.0,12,50,60,1.6,2.0
0.304867,184.51,6,0.0,3.0,12,50,60,1.8,1.8
0.304867,184.51,6,0.0,3.0,12,50,60,1.8,2.0
0.304867,184.51,6,0.0,3.0,12,55,60,1.4,1.8
0.304867,184.51,6,0.0,3.0,12,55,60,1.4,2.0
0.304867,184.51,6,0.0,3.0,12,55,60,1.5,1.8
0.304867,184.51,6,0.0,3.0,12,55,60,1.5,2.0
0.304867,184.51,6,0.0,3.0,12,55,60,1.6,1.8
0.304867,184.51,6,0.0,3.0,12,55,60,1.6,2.0
0.304867,184.51,6,0.0,3.0,12,55,60,1.8,1.8
0.304867,184.51,6,0.0,3.0,12,55,60,1.8,2.0
0.304867,184.51,6,0.0,3.0,12,60,60,1.4,1.8
0.304867,184.51,6,0.0,3.0,12,60,60,1.4,2.0
0.304867,184.51,6,0.0,3.0,12,60,60,1.5,1.8
0.304867,184.51,6,0.0,3.0,12,60,60,1.5,2.0
0.304867,184.51,6,0.0,3.0,12,60,60,1.6,1.8
0.304867,184.51,6,0.0,3.0,12,60,60,1.6,2.0
0.304867,184.51,6,0.0,3.0,12,60,60,1.8,1.8
0.304867,184.51,6,0.0,3.0,12,60,60,1.8,2.0
0.304867,184.51,6,0.0,3.0,12,65,60,1.4,1.8
0.304867,184.51,6,0.0,3.0,12,65,60,1.4,2.0
0.304867,184.51,6,0.0,3.0,12,65,60,1.5,1.8
0.304867,184.51,6,0.0,3.0,12,65,60,1.5,2.0
0.304867,184.51,6,0.0,3.0,12,65,60,1.6,1.8
0.304867,184.51,6,0.0,3.0,12,65,60,1.6,2.0
0.304867,184.51,6,0.0,3.0,12,65,60,1.8,1.8
0.304867,184.51,6,0.0,3.0,12,65,60,1.8,2.0
0.298313,183.38,6,0.0,3.0,12,50,55,1.4,1.8
0.298313,183.38,6,0.0,3.0,12,50,55,1.4,2.0
0.298313,183.38,6,0.0,3.0,12,50,55,1.4,2.2
0.298313,183.38,6,0.0,3.0,12,50,55,1.4,2.5
0.298313,183.38,6,0.0,3.0,12,50,55,1.5,1.8
0.298313,183.38,6,0.0,3.0,12,50,55,1.5,2.0
0.298313,183.38,6,0.0,3.0,12,50,55,1.5,2.2
0.298313,183.38,6,0.0,3.0,12,50,55,1.5,2.5
0.298313,183.38,6,0.0,3.0,12,50,55,1.6,1.8
0.298313,183.38,6,0.0,3.0,12,50,55,1.6,2.0
0.298313,183.38,6,0.0,3.0,12,50,55,1.6,2.2
0.298313,183.38,6,0.0,3.0,12,50,55,1.6,2.5
0.298313,183.38,6,0.0,3.0,12,50,55,1.8,1.8
0.298313,183.38,6,0.0,3.0,12,50,55,1.8,2.0
0.298313,183.38,6,0.0,3.0,12,50,55,1.8,2.2
0.298313,183.38,6,0.0,3.0,12,50,55,1.8,2.5
0.298313,183.38,6,0.0,3.0,12,55,55,1.4,1.8
0.298313,183.38,6,0.0,3.0,12,55,55,1.4,2.0
0.298313,183.38,6,0.0,3.0,12,55,55,1.4,2.2
0.298313,183.38,6,0.0,3.0,12,55,55,1.4,2.5
0.298313,183.38,6,0.0,3.0,12,55,55,1.5,1.8
0.298313,183.38,6,0.0,3.0,12,55,55,1.5,2.0
0.298313,183.38,6,0.0,3.0,12,55,55,1.5,2.2
0.298313,183.38,6,0.0,3.0,12,55,55,1.5,2.5
0.298313,183.38,6,0.0,3.0,12,55,55,1.6,1.8
0.298313,183.38,6,0.0,3.0,12,55,55,1.6,2.0
0.298313,183.38,6,0.0,3.0,12,55,55,1.6,2.2
0.298313,183.38,6,0.0,3.0,12,55,55,1.6,2.5
0.298313,183.38,6,0.0,3.0,12,55,55,1.8,1.8
0.298313,183.38,6,0.0,3.0,12,55,55,1.8,2.0
0.298313,183.38,6,0.0,3.0,12,55,55,1.8,2.2
0.298313,183.38,6,0.0,3.0,12,55,55,1.8,2.5
0.298313,183.38,6,0.0,3.0,12,60,55,1.4,1.8
0.298313,183.38,6,0.0,3.0,12,60,55,1.4,2.0
0.298313,183.38,6,0.0,3.0,12,60,55,1.4,2.2
0.298313,183.38,6,0.0,3.0,12,60,55,1.4,2.5
0.298313,183.38,6,0.0,3.0,12,60,55,1.5,1.8
0.298313,183.38,6,0.0,3.0,12,60,55,1.5,2.0
0.298313,183.38,6,0.0,3.0,12,60,55,1.5,2.2
0.298313,183.38,6,0.0,3.0,12,60,55,1.5,2.5
0.298313,183.38,6,0.0,3.0,12,60,55,1.6,1.8
0.298313,183.38,6,0.0,3.0,12,60,55,1.6,2.0
0.298313,183.38,6,0.0,3.0,12,60,55,1.6,2.2
0.298313,183.38,6,0.0,3.0,12,60,55,1.6,2.5
0.298313,183.38,6,0.0,3.0,12,60,55,1.8,1.8
0.298313,183.38,6,0.0,3.0,12,60,55,1.8,2.0
0.298313,183.38,6,0.0,3.0,12,60,55,1.8,2.2
0.298313,183.38,6,0.0,3.0,12,60,55,1.8,2.5
0.298313,183.38,6,0.0,3.0,12,65,55,1.4,1.8
0.298313,183.38,6,0.0,3.0,12,65,55,1.4,2.0
0.298313,183.38,6,0.0,3.0,12,65,55,1.4,2.2
0.298313,183.38,6,0.0,3.0,12,65,55,1.4,2.5
0.298313,183.38,6,0.0,3.0,12,65,55,1.5,1.8
0.298313,183.38,6,0.0,3.0,12,65,55,1.5,2.0
0.298313,183.38,6,0.0,3.0,12,65,55,1.5,2.2
0.298313,183.38,6,0.0,3.0,12,65,55,1.5,2.5
0.298313,183.38,6,0.0,3.0,12,65,55,1.6,1.8
0.298313,183.38,6,0.0,3.0,12,65,55,1.6,2.0
0.298313,183.38,6,0.0,3.0,12,65,55,1.6,2.2
0.298313,183.38,6,0.0,3.0,12,65,55,1.6,2.5
0.298313,183.38,6,0.0,3.0,12,65,55,1.8,1.8
0.298313,183.38,6,0.0,3.0,12,65,55,1.8,2.0
0.298313,183.38,6,0.0,3.0,12,65,55,1.8,2.2
0.298313,183.38,6,0.0,3.0,12,65,55,1.8,2.5
0.295504,185.51,6,0.0,3.0,12,50,65,1.2,2.5
0.295504,185.51,6,0.0,3.0,12,55,65,1.2,2.5
0.295504,185.51,6,0.0,3.0,12,60,65,1.2,2.5
0.295504,185.51,6,0.0,3.0,12,65,65,1.2,2.5
0.290094,185.18,6,0.0,3.0,12,50,65,1.2,2.2
0.290094,185.18,6,0.0,3.0,12,55,65,1.2,2.2
0.290094,185.18,6,0.0,3.0,12,60,65,1.2,2.2
0.290094,185.18,6,0.0,3.0,12,65,65,1.2,2.2
0.287809,184.51,6,0.0,3.0,12,50,60,1.2,2.2
0.287809,184.51,6,0.0,3.0,12,50,60,1.2,2.5
0.287809,184.51,6,0.0,3.0,12,55,60,1.2,2.2
0.287809,184.51,6,0.0,3.0,12,55,60,1.2,2.5
0.287809,184.51,6,0.0,3.0,12,60,60,1.2,2.2
0.287809,184.51,6,0.0,3.0,12,60,60,1.2,2.5
0.287809,184.51,6,0.0,3.0,12,65,60,1.2,2.2
0.287809,184.51,6,0.0,3.0,12,65,60,1.2,2.5
0.286924,184.77,6,0.0,3.0,12,50,65,1.2,2.0
0.286924,184.77,6,0.0,3.0,12,55,65,1.2,2.0
0.286924,184.77,6,0.0,3.0,12,60,65,1.2,2.0
0.286924,184.77,6,0.0,3.0,12,65,65,1.2,2.0
0.286036,184.51,6,0.0,3.0,12,50,60,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,50,60,1.2,2.0
0.286036,184.51,6,0.0,3.0,12,50,65,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,55,60,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,55,60,1.2,2.0
0.286036,184.51,6,0.0,3.0,12,55,65,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,60,60,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,60,60,1.2,2.0
0.286036,184.51,6,0.0,3.0,12,60,65,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,65,60,1.2,1.8
0.286036,184.51,6,0.0,3.0,12,65,60,1.2,2.0
0.286036,184.51,6,0.0,3.0,12,65,65,1.2,1.8
0.280761,182.78,6,0.0,3.0,12,50,50,1.4,1.8
0.280761,182.78,6,0.0,3.0,12,50,50,1.4,2.0
0.280761,182.78,6,0.0,3.0,12,50,50,1.4,2.2
0.280761,182.78,6,0.0,3.0,12,50,50,1.4,2.5
0.280761,182.78,6,0.0,3.0,12,50,50,1.5,1.8
0.280761,182.78,6,0.0,3.0,12,50,50,1.5,2.0
0.280761,182.78,6,0.0,3.0,12,50,50,1.5,2.2
0.280761,182.78,6,0.0,3.0,12,50,50,1.5,2.5
0.280761,182.78,6,0.0,3.0,12,50,50,1.6,1.8
0.280761,182.78,6,0.0,3.0,12,50,50,1.6,2.0
0.280761,182.78,6,0.0,3.0,12,50,50,1.6,2.2
0.280761,182.78,6,0.0,3.0,12,50,50,1.6,2.5
0.280761,182.78,6,0.0,3.0,12,50,50,1.8,1.8
0.280761,182.78,6,0.0,3.0,12,50,50,1.8,2.0
0.280761,182.78,6,0.0,3.0,12,50,50,1.8,2.2
0.280761,182.78,6,0.0,3.0,12,50,50,1.8,2.5
0.280761,182.78,6,0.0,3.0,12,55,50,1.4,1.8
0.280761,182.78,6,0.0,3.0,12,55,50,1.4,2.0
0.280761,182.78,6,0.0,3.0,12,55,50,1.4,2.2
0.280761,182.78,6,0.0,3.0,12,55,50,1.4,2.5
0.280761,182.78,6,0.0,3.0,12,55,50,1.5,1.8
0.280761,182.78,6,0.0,3.0,12,55,50,1.5,2.0
0.280761,182.78,6,0.0,3.0,12,55,50,1.5,2.2
0.280761,182.78,6,0.0,3.0,12,55,50,1.5,2.5
0.280761,182.78,6,0.0,3.0,12,55,50,1.6,1.8
0.280761,182.78,6,0.0,3.0,12,55,50,1.6,2.0
0.280761,182.78,6,0.0,3.0,12,55,50,1.6,2.2
0.280761,182.78,6,0.0,3.0,12,55,50,1.6,2.5
0.280761,182.78,6,0.0,3.0,12,55,50,1.8,1.8
0.280761,182.78,6,0.0,3.0,12,55,50,1.8,2.0
0.280761,182.78,6,0.0,3.0,12,55,50,1.8,2.2
0.280761,182.78,6,0.0,3.0,12,55,50,1.8,2.5
0.280761,182.78,6,0.0,3.0,12,60,50,1.4,1.8
0.280761,182.78,6,0.0,3.0,12,60,50,1.4,2.0
0.280761,182.78,6,0.0,3.0,12,60,50,1.4,2.2
0.280761,182.78,6,0.0,3.0,12,60,50,1.4,2.5
0.280761,182.78,6,0.0,3.0,12,60,50,1.5,1.8
0.280761,182.78,6,0.0,3.0,12,60,50,1.5,2.0
0.280761,182.78,6,0.0,3.0,12,60,50,1.5,2.2
0.280761,182.78,6,0.0,3.0,12,60,50,1.5,2.5
0.280761,182.78,6,0.0,3.0,12,60,50,1.6,1.8
0.280761,182.78,6,0.0,3.0,12,60,50,1.6,2.0
0.280761,182.78,6,0.0,3.0,12,60,50,1.6,2.2
0.280761,182.78,6,0.0,3.0,12,60,50,1.6,2.5
0.280761,182.78,6,0.0,3.0,12,60,50,1.8,1.8
0.280761,182.78,6,0.0,3.0,12,60,50,1.8,2.0
0.280761,182.78,6,0.0,3.0,12,60,50,1.8,2.2
0.280761,182.78,6,0.0,3.0,12,60,50,1.8,2.5
0.280761,182.78,6,0.0,3.0,12,65,50,1.4,1.8
0.280761,182.78,6,0.0,3.0,12,65,50,1.4,2.0
0.280761,182.78,6,0.0,3.0,12,65,50,1.4,2.2
0.280761,182.78,6,0.0,3.0,12,65,50,1.4,2.5
0.280761,182.78,6,0.0,3.0,12,65,50,1.5,1.8
0.280761,182.78,6,0.0,3.0,12,65,50,1.5,2.0
0.280761,182.78,6,0.0,3.0,12,65,50,1.5,2.2
0.280761,182.78,6,0.0,3.0,12,65,50,1.5,2.5
0.280761,182.78,6,0.0,3.0,12,65,50,1.6,1.8
0.280761,182.78,6,0.0,3.0,12,65,50,1.6,2.0
0.280761,182.78,6,0.0,3.0,12,65,50,1.6,2.2
0.280761,182.78,6,0.0,3.0,12,65,50,1.6,2.5
0.280761,182.78,6,0.0,3.0,12,65,50,1.8,1.8
0.280761,182.78,6,0.0,3.0,12,65,50,1.8,2.0
0.280761,182.78,6,0.0,3.0,12,65,50,1.8,2.2
0.280761,182.78,6,0.0,3.0,12,65,50,1.8,2.5
0.279888,183.38,6,0.0,3.0,12,50,55,1.2,1.8
0.279888,183.38,6,0.0,3.0,12,50,55,1.2,2.0
0.279888,183.38,6,0.0,3.0,12,50,55,1.2,2.2
0.279888,183.38,6,0.0,3.0,12,50,55,1.2,2.5
0.279888,183.38,6,0.0,3.0,12,55,55,1.2,1.8
0.279888,183.38,6,0.0,3.0,12,55,55,1.2,2.0
0.279888,183.38,6,0.0,3.0,12,55,55,1.2,2.2
0.279888,183.38,6,0.0,3.0,12,55,55,1.2,2.5
0.279888,183.38,6,0.0,3.0,12,60,55,1.2,1.8
0.279888,183.38,6,0.0,3.0,12,60,55,1.2,2.0
0.279888,183.38,6,0.0,3.0,12,60,55,1.2,2.2
0.279888,183.38,6,0.0,3.0,12,60,55,1.2,2.5
0.279888,183.38,6,0.0,3.0,12,65,55,1.2,1.8
0.279888,183.38,6,0.0,3.0,12,65,55,1.2,2.0
0.279888,183.38,6,0.0,3.0,12,65,55,1.2,2.2
0.279888,183.38,6,0.0,3.0,12,65,55,1.2,2.5
0.269636,182.78,6,0.0,3.0,12,50,50,1.2,1.8
0.269636,182.78,6,0.0,3.0,12,50,50,1.2,2.0
0.269636,182.78,6,0.0,3.0,12,50,50,1.2,2.2
0.269636,182.78,6,0.0,3.0,12,50,50,1.2,2.5
0.269636,182.78,6,0.0,3.0,12,55,50,1.2,1.8
0.269636,182.78,6,0.0,3.0,12,55,50,1.2,2.0
0.269636,182.78,6,0.0,3.0,12,55,50,1.2,2.2
0.269636,182.78,6,0.0,3.0,12,55,50,1.2,2.5
0.269636,182.78,6,0.0,3.0,12,60,50,1.2,1.8
0.269636,182.78,6,0.0,3.0,12,60,50,1.2,2.0
0.269636,182.78,6,0.0,3.0,12,60,50,1.2,2.2
0.269636,182.78,6,0.0,3.0,12,60,50,1.2,2.5
0.269636,182.78,6,0.0,3.0,12,65,50,1.2,1.8
0.269636,182.78,6,0.0,3.0,12,65,50,1.2,2.0
0.269636,182.78,6,0.0,3.0,12,65,50,1.2,2.2
0.269636,182.78,6,0.0,3.0,12,65,50,1.2,2.5
0.040699,179.22,16,0.0,3.0,28,60,65,1.6,2.5
0.040699,179.22,16,0.0,3.0,28,65,65,1.6,2.5
0.039595,179.22,16,0.0,3.0,28,60,65,1.6,2.2
0.039595,179.22,16,0.0,3.0,28,65,65,1.6,2.2
0.039403,177.08,16,0.0,3.0,28,60,65,1.8,2.5
0.039403,177.08,16,0.0,3.0,28,65,65,1.8,2.5
0.039334,179.22,16,0.0,3.0,28,60,60,1.6,2.5
0.039334,179.22,16,0.0,3.0,28,65,60,1.6,2.5
0.039187,179.22,16,0.0,3.0,28,60,65,1.6,2.0
0.039187,179.22,16,0.0,3.0,28,65,65,1.6,2.0
0.039022,179.77,16,0.0,3.0,28,60,65,1.2,2.5
0.039022,179.77,16,0.0,3.0,28,65,65,1.2,2.5
0.038993,179.22,16,0.0,3.0,28,60,60,1.6,2.2
0.038993,179.22,16,0.0,3.0,28,65,60,1.6,2.2
0.038873,179.62,16,0.0,3.0,28,60,65,1.4,2.5
0.038873,179.62,16,0.0,3.0,28,65,65,1.4,2.5
0.03879,179.22,16,0.0,3.0,28,60,60,1.6,2.0
0.03879,179.22,16,0.0,3.0,28,65,60,1.6,2.0
0.038681,179.22,16,0.0,3.0,28,60,65,1.5,2.5
0.038681,179.22,16,0.0,3.0,28,65,65,1.5,2.5
0.038439,179.22,16,0.0,3.0,28,60,65,1.6,1.8
0.038439,179.22,16,0.0,3.0,28,65,65,1.6,1.8
0.038335,177.08,16,0.0,3.0,28,60,65,1.8,2.2
0.038335,177.08,16,0.0,3.0,28,65,65,1.8,2.2
0.038296,179.77,16,0.0,3.0,28,60,60,1.2,2.5
0.038296,179.77,16,0.0,3.0,28,65,60,1.2,2.5
0.038082,177.08,16,0.0,3.0,28,60,60,1.8,2.5
0.038082,177.08,16,0.0,3.0,28,65,60,1.8,2.5
0.03805,179.22,16,0.0,3.0,28,60,60,1.6,1.8
0.03805,179.22,16,0.0,3.0,28,65,60,1.6,1.8
0.037964,179.77,16,0.0,3.0,28,60,60,1.2,2.2
0.037964,179.77,16,0.0,3.0,28,60,65,1.2,2.2
0.037964,179.77,16,0.0,3.0,28,65,60,1.2,2.2
0.037964,179.77,16,0.0,3.0,28,65,65,1.2,2.2
0.037953,179.62,16,0.0,3.0,28,60,60,1.4,2.5
0.037953,179.62,16,0.0,3.0,28,65,60,1.4,2.5
0.037939,177.08,16,0.0,3.0,28,60,65,1.8,2.0
0.037939,177.08,16,0.0,3.0,28,65,65,1.8,2.0
0.037819,179.62,16,0.0,3.0,28,60,65,1.4,2.2
0.037819,179.62,16,0.0,3.0,28,65,65,1.4,2.2
0.037766,179.22,16,0.0,3.0,28,60,60,1.5,2.5
0.037766,179.22,16,0.0,3.0,28,65,60,1.5,2.5
0.037751,177.08,16,0.0,3.0,28,60,60,1.8,2.2
0.037751,177.08,16,0.0,3.0,28,65,60,1.8,2.2
0.03773,179.77,16,0.0,3.0,28,60,60,1.2,2.0
0.03773,179.77,16,0.0,3.0,28,60,65,1.2,2.0
0.03773,179.77,16,0.0,3.0,28,65,60,1.2,2.0
0.03773,179.77,16,0.0,3.0,28,65,65,1.2,2.0
0.037633,179.22,16,0.0,3.0,28,60,65,1.5,2.2
0.037633,179.22,16,0.0,3.0,28,65,65,1.5,2.2
0.037624,179.62,16,0.0,3.0,28,60,60,1.4,2.2
0.037624,179.62,16,0.0,3.0,28,65,60,1.4,2.2
0.037555,177.08,16,0.0,3.0,28,60,60,1.8,2.0
0.037555,177.08,16,0.0,3.0,28,65,60,1.8,2.0
0.037439,179.22,16,0.0,3.0,28,60,60,1.5,2.2
0.037439,179.22,16,0.0,3.0,28,65,60,1.5,2.2
0.037428,179.62,16,0.0,3.0,28,60,60,1.4,2.0
0.037428,179.62,16,0.0,3.0,28,60,65,1.4,2.0
0.037428,179.62,16,0.0,3.0,28,65,60,1.4,2.0
0.037428,179.62,16,0.0,3.0,28,65,65,1.4,2.0
0.037302,179.77,16,0.0,3.0,28,60,55,1.2,2.0
0.037302,179.77,16,0.0,3.0,28,60,55,1.2,2.2
0.037302,179.77,16,0.0,3.0,28,65,55,1.2,2.0
0.037302,179.77,16,0.0,3.0,28,65,55,1.2,2.2
0.037244,179.22,16,0.0,3.0,28,60,60,1.5,2.0
0.037244,179.22,16,0.0,3.0,28,60,65,1.5,2.0
0.037244,179.22,16,0.0,3.0,28,65,60,1.5,2.0
0.037244,179.22,16,0.0,3.0,28,65,65,1.5,2.0
0.037215,177.08,16,0.0,3.0,28,60,65,1.8,1.8
0.037215,177.08,16,0.0,3.0,28,65,65,1.8,1.8
0.037195,179.22,16,0.0,3.0,28,60,55,1.6,2.0
0.037195,179.22,16,0.0,3.0,28,60,55,1.6,2.2
0.037195,179.22,16,0.0,3.0,28,65,55,1.6,2.0
0.037195,179.22,16,0.0,3.0,28,65,55,1.6,2.2
0.037131,179.77,16,0.0,3.0,28,60,55,1.2,2.5
0.037131,179.77,16,0.0,3.0,28,65,55,1.2,2.5
0.03705,179.77,16,0.0,3.0,28,60,60,1.2,1.8
0.03705,179.77,16,0.0,3.0,28,60,65,1.2,1.8
0.03705,179.77,16,0.0,3.0,28,65,60,1.2,1.8
0.03705,179.77,16,0.0,3.0,28,65,65,1.2,1.8
0.037024,179.22,16,0.0,3.0,28,60,55,1.6,2.5
0.037024,179.22,16,0.0,3.0,28,65,55,1.6,2.5
0.036838,177.08,16,0.0,3.0,28,60,60,1.8,1.8
0.036838,177.08,16,0.0,3.0,28,65,60,1.8,1.8
0.036715,179.62,16,0.0,3.0,28,60,60,1.4,1.8
0.036715,179.62,16,0.0,3.0,28,60,65,1.4,1.8
0.036715,179.62,16,0.0,3.0,28,65,60,1.4,1.8
0.036715,179.62,16,0.0,3.0,28,65,65,1.4,1.8
0.03663,179.77,16,0.0,3.0,28,60,55,1.2,1.8
0.03663,179.77,16,0.0,3.0,28,65,55,1.2,1.8
0.036534,179.22,16,0.0,3.0,28,60,60,1.5,1.8
0.036534,179.22,16,0.0,3.0,28,60,65,1.5,1.8
0.036534,179.22,16,0.0,3.0,28,65,60,1.5,1.8
0.036534,179.22,16,0.0,3.0,28,65,65,1.5,1.8
0.036524,179.22,16,0.0,3.0,28,60,55,1.6,1.8
0.036524,179.22,16,0.0,3.0,28,65,55,1.6,1.8
0.03631,179.62,16,0.0,3.0,28,60,55,1.4,2.0
0.03631,179.62,16,0.0,3.0,28,60,55,1.4,2.2
0.03631,179.62,16,0.0,3.0,28,65,55,1.4,2.0
0.03631,179.62,16,0.0,3.0,28,65,55,1.4,2.2
0.036144,179.62,16,0.0,3.0,28,60,55,1.4,2.5
